basin,frac_snow,nse_clean,D_nse,temp_share,precip_share
08178880,0.0030449353276083,0.3931012749671936,1.09866601228714,0.2503958968456295,0.5019506262661408
08195000,0.0043576302166992,0.5245946049690247,0.8451548218727112,0.2728771533601005,0.4159900467882947
08267500,0.471388008193727,0.8088289499282837,0.9450466632843018,0.4483895202819363,0.39406494718400165
08378500,0.449989328985624,0.625514030456543,0.7309576272964478,0.4264457056649608,0.3621592825786351
09065500,0.715530725661926,0.8644807934761047,0.36707890033721924,0.5118703473380534,0.2884109415289816
09107000,0.672583021372504,0.9432376623153687,0.4430375099182129,0.437118454640072,0.3398688924777311
09352900,0.633893898746821,0.8745903968811035,0.583648145198822,0.44455519532222115,0.3125114866024681
09447800,0.0394826699276366,0.22974669933319092,0.11508500576019287,0.4061763012347749,0.42382870669628775
09505350,0.198936492502152,0.6484882831573486,0.31168562173843384,0.5330628933438359,0.25306576319121654
09513780,0.0042560892003911,0.5818097591400146,0.12190085649490356,0.3463647616406708,0.37916145209020763
10343500,0.714981248450698,0.6005250215530396,0.4334385395050049,0.47837303936038805,0.2292191805658989
12035000,0.0220218880896681,0.8960293531417847,0.08014583587646484,0.4536178342050369,0.31571975968588867
12056500,0.338574932035289,0.7376338839530945,0.3191071152687073,0.6013729092139611,0.1578018542311953
12115000,0.338944352402744,0.7492125034332275,0.3975887894630432,0.5718100338145119,0.18095137586331453
12147500,0.159041201436992,0.826124906539917,0.30170583724975586,0.5158419403146373,0.2506924181371868
12189500,0.457875714546575,0.7075537443161011,0.4693005681037903,0.55545194961105,0.2015441283353877
12390700,0.519487009712609,0.7809848785400391,1.1341824531555176,0.43594070578307303,0.3088387230394974
13011500,0.658713268212353,0.8672940731048584,0.5440354943275452,0.5489163372997814,0.26409614774176515
13235000,0.677895075896552,0.9088454842567444,0.481420636177063,0.5162676095320412,0.2629971106441533
14096850,0.244750228496234,0.7018454670906067,0.3072538375854492,0.37573192934972166,0.43058477614855534
14139800,0.183197955663698,0.7875672578811646,0.3312544822692871,0.5022839578489312,0.24640846491796584
14182500,0.146759311242181,0.730993926525116,0.24150586128234863,0.4890479138616045,0.2679056344077374
14222500,0.0900274241194852,0.8573654890060425,0.20074152946472168,0.4654359128408869,0.2807333223015511
14306340,0.0693804146431187,0.823714017868042,0.09630370140075684,0.43346460865156855,0.3236659324796141
14325000,0.0302033920558714,0.836222231388092,0.12577873468399048,0.46331978695348036,0.28937219108594614
11141280,0.0007877803924076,0.34578937292099,0.5251266360282898,0.33328177531403946,0.446313045571394
11230500,0.902963679881608,0.6959945559501648,0.22990024089813232,0.5929813461483777,0.15604093800058766
11381500,0.165026130486202,0.7950068116188049,0.17868942022323608,0.40307636720262213,0.3667929469582025
11476600,0.0120106292964887,0.8515090346336365,0.13829630613327026,0.37422836541935156,0.38814360447760404
11522500,0.249129777057898,0.8618080615997314,0.30275285243988037,0.46144465405679125,0.30520839861209254
01052500,0.352698254049326,0.8042401075363159,0.6060210466384888,0.4642364240799697,0.3216471133239273
01078000,0.23971852199071,0.8730838298797607,0.6222633123397827,0.47016015067660577,0.3066635545147869
01139800,0.26232897318021,0.6973127126693726,0.5385246276855469,0.4083075503214322,0.39033803704547526
01170100,0.234653735405934,0.7344257831573486,0.6042996048927307,0.42729959867551726,0.35148115927269735
01333000,0.222244968016498,0.7655107378959656,0.7745391726493835,0.3802711696702665,0.419510061566044
01411300,0.0480948550351646,0.7385833263397217,0.3369982838630676,0.2637806752318872,0.5008457277946856
01434025,0.23781373120698,0.7099615335464478,0.353273868560791,0.4062494968442738,0.3863819480566313
01451800,0.128362665991427,0.7596362829208374,0.30549103021621704,0.34373625710673245,0.43254791990554076
01510000,0.237057400622962,0.7765648365020752,0.5233848094940186,0.3989241284867981,0.4023060324541449
01542810,0.189716485804691,0.6761918067932129,0.5849487781524658,0.3728435779662633,0.41251774756925647
01547700,0.156172998266035,0.7089778780937195,0.5984199643135071,0.3768199427586413,0.4093450741825943
01552500,0.185169707979555,0.6117779016494751,0.3838964104652405,0.34330074239393216,0.46602244376112195
01583500,0.0807286497637625,0.6240810751914978,0.3497263193130493,0.33252120483655784,0.47259566402506353
01605500,0.137136101417764,0.66741943359375,0.7720742225646973,0.34855185061760324,0.4421344133826658
01638480,0.0845583823488279,0.5707039833068848,0.32269835472106934,0.28771801893445575,0.5064712757516334
01667500,0.0788117934771709,0.8323150277137756,0.4171258211135864,0.31757469991651116,0.4362759341627672
02014000,0.0978680841760858,0.7675912976264954,0.5295804142951965,0.3532234695987719,0.44170242356212386
02027000,0.0904732223814793,0.5676570534706116,0.6480662226676941,0.35001960338243054,0.4293940120421998
02051500,0.0525514965704711,0.8253755569458008,0.24544888734817505,0.26185358477209125,0.5028571775189459
02059500,0.0529389162953181,0.6444969177246094,0.39658021926879883,0.3177462463339426,0.42530931162158764
02074500,0.0524690208413809,0.7736092805862427,0.3125419616699219,0.3292053846711168,0.4211056157838341
02096846,0.0392525452032849,0.7176832556724548,0.47916507720947266,0.28660391139654195,0.4734613139482039
02112120,0.0524049751607388,0.6729898452758789,0.3886040449142456,0.29752761694159685,0.5038109847997163
02137727,0.0405315310761795,0.6846160888671875,0.3289397358894348,0.28249531749878815,0.49498074648570045
02152100,0.0300807469143999,0.5512889623641968,0.6782487630844116,0.3041983682658435,0.4421108418032063
02198100,0.0030935926215692,0.5027257204055786,0.23045969009399414,0.26698873999988915,0.47751381858703906
02221525,0.0095385192188569,0.7944993376731873,0.20028382539749146,0.3179978600587777,0.40489063899645605
02297155,0.0,0.4582955241203308,0.4072567820549011,0.23946613302818787,0.46226205995725983
02300700,0.0,0.4896327257156372,0.2728518843650818,0.2917075460012837,0.44150916393300305
02363000,0.0026556564479946,0.7903857231140137,0.14336854219436646,0.28866982835875576,0.45321666185346526
02381600,0.0166377865167783,0.5729584097862244,0.5167026519775391,0.3510734298000806,0.4091113547381038
02430085,0.0126767241295668,0.5744990110397339,0.2441226840019226,0.3649095739144552,0.3912658596373667
02469800,0.003171649398055,0.8514741063117981,0.2348330020904541,0.29744669683722946,0.43973411732751944
02479560,0.0008881841770739,0.7924671173095703,0.13796651363372803,0.24975366381448186,0.479243466855751
04027000,0.235000084730923,0.8062857985496521,0.676340639591217,0.39115616680207554,0.39855212792670675
04057800,0.334246736484748,0.6576991081237793,0.5053450465202332,0.4308469972484974,0.36582269529329015
04115265,0.17692366303836,0.613896369934082,0.5605167150497437,0.2796198656695592,0.537716121859705
04161580,0.157673147023086,0.6311013698577881,0.7002328634262085,0.24430430727193153,0.5454830638502742
04213000,0.162227338465539,0.6907619833946228,0.5452038049697876,0.3010092614884478,0.4790272302777362
04233000,0.169532329377697,0.6993726491928101,0.5842322707176208,0.36125228215367866,0.41603068534167964
03021350,0.208263538884948,0.6586331725120544,0.6358605623245239,0.3665938140905535,0.4006681641918423
03050000,0.158964457158934,0.8012363910675049,0.3488394021987915,0.34506489826112513,0.43047549996661366
03140000,0.0894584784615066,0.7647472620010376,0.47479915618896484,0.29689461595001837,0.4945601800808526
03182500,0.170253081143655,0.8548935651779175,0.37303853034973145,0.35777959329349734,0.4307717710447442
03241500,0.0779467519548554,0.8204541206359863,0.6459903717041016,0.26160362527104875,0.510501172584346
03338780,0.0725503193755769,0.6537100076675415,0.2952098250389099,0.2532326086435903,0.5458092445925933
03368000,0.0670858663666364,0.6806066036224365,0.2277698516845703,0.3203304230578326,0.4600982834853319
03460000,0.077253343718732,0.7555556297302246,0.287749707698822,0.3388760183926824,0.4220787885616106
03488000,0.0815490515140822,0.6686139702796936,0.670890748500824,0.320939323619715,0.48596302800338675
03574500,0.0200681785915394,0.8460004329681396,0.19277310371398926,0.2945436854937479,0.46646835653314267
05393500,0.19616986570515,0.8289703130722046,0.615568995475769,0.4052417029445355,0.3730015318598174
05444000,0.113352332875094,0.5739369988441467,0.5299482941627502,0.29862669786138024,0.5130621209859658
05488200,0.10182137585369,0.7698736190795898,0.4020655155181885,0.29416028243197573,0.5046587452631854
05503800,0.0832843857982754,0.6837767362594604,0.24596238136291504,0.26045575409348176,0.5538963104363533
05584500,0.0864765586667042,0.7751272320747375,0.4381679892539978,0.2705212496850343,0.5276819842920641
05593900,0.0734339258739105,0.6000124216079712,0.6210672855377197,0.27728673820533223,0.49273761327856264
07362587,0.0366380668861851,0.594149649143219,0.2756752371788025,0.32713130525329454,0.442450552689347
05120500,0.19176626992326,0.4961123466491699,0.8044073581695557,0.2793248889003727,0.5113315250423952
06289000,0.583642806430044,0.7050899267196655,0.6088499426841736,0.381358593425812,0.45473246757942376
06344600,0.162624033289867,0.3430231809616089,1.8649073839187622,0.3443439539824529,0.46838209907460987
06409000,0.343337176611808,0.13156872987747192,4.365990936756134,0.29598570481014297,0.40601186041787757
06477500,0.132381124658994,0.4102839231491089,0.4055534601211548,0.32362936992492286,0.48675379961146686
06623800,0.753935609059572,0.8650515675544739,0.5548205375671387,0.46820922989807473,0.2973790886683099
06814000,0.0902842088456011,0.5652676820755005,0.2561434507369995,0.28942170611578893,0.4864277023181004
06879650,0.0672497335190048,0.3438856601715088,0.24837833642959595,0.2806351309312026,0.5004507929180871
06892000,0.0715178249456991,0.7910212278366089,0.26390862464904785,0.2600272138392523,0.5107756462940987
06917000,0.05107020470328,0.6970086097717285,0.19653284549713135,0.280480632008939,0.49455232785617553
07057500,0.0564394367095807,0.6276369690895081,0.30457085371017456,0.24757993192671304,0.5256178535945568
07145700,0.0617611519704068,0.6940365433692932,0.32890212535858154,0.23961272622548277,0.5715748628247491
07196900,0.0460986315040519,0.5719839334487915,0.27782100439071655,0.3294528747656368,0.42585850506671946
07299670,0.02913235345217,-0.19414448738098145,0.5177234411239624,0.26965832478781665,0.4783771854005092
07340300,0.0385678054509223,0.6304091215133667,0.24803310632705688,0.3568819889159257,0.4259388090086229
08066300,0.0017530511421341,0.6593573093414307,0.2814837694168091,0.2547589275271093,0.5051097717097257
08086290,0.0128799846435909,0.2350751757621765,0.27982789278030396,0.26740158784632917,0.4927504232439119
08150800,0.0082340595135767,0.5340240597724915,0.4847763776779175,0.3009154860772489,0.36634827629245065
08165300,0.0056160383836324,0.23318958282470703,1.446329116821289,0.3102784846174252,0.3754043250065845
08189500,0.0016287321026845,0.7342091798782349,0.2679499387741089,0.26464687920516766,0.49594070253598027
08196000,0.0023896281867178,0.5416877865791321,0.40913063287734985,0.26710845047969506,0.506293236502223
08269000,0.401645682298287,0.6394202709197998,1.4281593561172485,0.39135857668231594,0.4738455005921007
08380500,0.291104431145414,0.47498399019241333,1.4636114239692688,0.2937675725088328,0.4768698111842554
09066000,0.682272756610747,0.8826290965080261,0.34585148096084595,0.49377445759345545,0.299201238909212
09210500,0.65472507476901,0.707230806350708,1.6341590881347656,0.40951459024395254,0.4187870304638362
09378170,0.504005221672301,0.829704761505127,1.1142728328704834,0.4122703292036609,0.34679299732490876
09484600,0.0101482581857307,-0.2912830114364624,1.833426594734192,0.28249259840430196,0.48485189730791717
09505800,0.284069099376475,0.4970744848251343,0.5781036615371704,0.44513899358669556,0.331998052563946
10234500,0.632069679226265,0.7828310132026672,1.0052282214164734,0.4428506720248119,0.376990978068553
12010000,0.0236362361738051,0.9027836918830872,0.09511798620223999,0.46437492204148073,0.30393969600632265
12040500,0.0670917839751389,0.8141919374465942,0.13340646028518677,0.5065161509465747,0.25447172359287074
12073500,0.0156016658711511,0.8714207410812378,0.21381819248199463,0.2799302227562277,0.5051032143890746
12117000,0.12519943348901,0.8035046458244324,0.18364042043685913,0.46062453349839144,0.30993079521782213
12167000,0.131187744738816,0.7652405500411987,0.1981058120727539,0.5068557357393066,0.25847565537504147
12375900,0.606515526539202,0.7887713313102722,0.6234688758850098,0.4863139853828557,0.2548028250406361
12411000,0.464485512558355,0.8191480040550232,0.8344226479530334,0.4897881296259666,0.25899155008381736
13011900,0.704607069419076,0.9429482221603394,0.3630468249320984,0.5103650916630968,0.264151548390286
13240000,0.726533471798391,0.8966790437698364,0.2685633897781372,0.5556738217922069,0.23555135555521298
14137000,0.324496374801996,0.8306369781494141,0.23982608318328857,0.5069205006545968,0.24009663668567893
14141500,0.142882264769743,0.8396347761154175,0.2644757032394409,0.48389967112070736,0.2632321850505932
14185000,0.178107252284554,0.8487191200256348,0.2665572166442871,0.47965466754108765,0.2736103921148929
14236200,0.11471395531314,0.8262007236480713,0.22462338209152222,0.47548953732614013,0.2880463392958411
14306500,0.0202982706122534,0.8983669281005859,0.09015190601348877,0.3609923753868124,0.41273975897636683
14362250,0.141500009350329,0.5769639611244202,0.7824041247367859,0.3898027055561342,0.38891553316593924
11143000,0.0254379399486261,0.8516899347305298,0.17712748050689697,0.41499690005582685,0.37124961772414267
11237500,0.749856960685691,0.7767619490623474,0.4726331830024719,0.5685677488223374,0.19049934904706423
11451100,0.123536359034925,0.6264005899429321,0.1649196743965149,0.402672840725845,0.38855111445379975
11478500,0.157314421019928,0.8329309821128845,0.23404544591903687,0.43445071509981986,0.34566632630210337
11523200,0.431707151976883,0.8296604752540588,0.43935155868530273,0.49811999540322127,0.26454938907641756
01054200,0.299641539662879,0.7428289651870728,0.35002732276916504,0.4408191055186657,0.35433258837477954
01123000,0.136053399026134,0.7394248247146606,0.4862695336341858,0.36601665360517827,0.40380414351168603
01142500,0.252307890542821,0.7374985218048096,0.4956093430519104,0.4065575558682785,0.3784575957802888
01181000,0.217563041040592,0.7435771226882935,0.6396698355674744,0.3893609391072726,0.3637764835973759
01350000,0.231159657658639,0.7128852605819702,0.3840290904045105,0.4266189047019718,0.35715446653582
01413500,0.216908033968228,0.7205543518066406,0.39559030532836914,0.41950188140601025,0.38182274878631006
01435000,0.223616269388589,0.7468972206115723,0.2901074290275574,0.41963366337975117,0.38542352569782595
01466500,0.0626617697616761,0.6958576440811157,0.471743106842041,0.2626257096199632,0.5107062181360822
01516500,0.199238597784613,0.5690982341766357,0.36086463928222656,0.3981339512259401,0.3954646219067419
01543000,0.188056577083995,0.7421097755432129,0.46404755115509033,0.3814538065239239,0.4057352006082653
01548500,0.202088630482319,0.7756240963935852,0.43730199337005615,0.3507267189831998,0.4433475134753901
01557500,0.15867182381751,0.6821972727775574,0.5850946307182312,0.36011214161428706,0.4362117899261259
01586610,0.088413478566147,0.6545390486717224,0.4433961510658264,0.347151127006879,0.4420829473274113
01606500,0.148750518921295,0.6984660029411316,0.4378353953361511,0.33566193369802955,0.46522804542404617
01639500,0.0961263501421113,0.7132812738418579,0.5073688626289368,0.3354193349542824,0.44423949522276635
01669000,0.0412059832430486,0.6881281137466431,0.38417017459869385,0.23136603012205956,0.5432108039497595
02015700,0.128567248718796,0.741569995880127,0.3087078928947449,0.370641964784741,0.4057532575492568
02027500,0.100786018307687,0.5283215045928955,0.39500778913497925,0.34158022991169174,0.4617943766928243
02053200,0.0248316831845784,0.8096317648887634,0.3200158476829529,0.25296360901449105,0.5131133223138884
02064000,0.0606011692596163,0.6171045899391174,0.2647230625152588,0.33418817793499056,0.4208582444490258
02077200,0.0489889008542847,0.4254010319709778,0.23041236400604248,0.29452141070096216,0.45564226523634677
02102908,0.0235111757954398,0.5205003023147583,0.4462442398071289,0.2869726815220776,0.45538955588506536
02112360,0.0531136274470014,0.5794917345046997,0.469804584980011,0.3006592565471009,0.46478233177905104
02140991,0.0420384668349782,0.7129458785057068,0.23966926336288452,0.27047390933908294,0.4963998191650293
02177000,0.0267395574591906,0.8204174637794495,0.2475389838218689,0.2988116681940704,0.4533989707288583
02202600,0.000456804897604,0.7298733592033386,0.2909711003303528,0.2533970639830618,0.5111550085273723
02231000,0.0002359180653982,0.7788743376731873,0.22293412685394287,0.2498922326777358,0.5347523556055661
02297310,0.0,0.6145556569099426,0.43591928482055664,0.23451712419039225,0.4874979410236262
02342933,0.0027962712555372,0.6789104342460632,0.1609058976173401,0.304121814164116,0.44930088591550055
02369800,0.0008723526438152,0.7262793779373169,0.11453044414520264,0.3398708031803382,0.4286854413620728
02384540,0.0316827871052048,0.648146390914917,0.24105459451675415,0.3644928661505576,0.3985307082116305
02450250,0.0142864105715527,0.833727240562439,0.23917973041534424,0.3332796989384358,0.42406778329376554
02472000,0.0060147222598053,0.8227360248565674,0.1850064992904663,0.2507847876821525,0.5275814056065824
02481000,0.0003653977736162,0.7135273218154907,0.24968284368515015,0.29710004849969907,0.45817515846950013
04040500,0.309607600434067,0.6842100024223328,0.5484868288040161,0.35259561408099677,0.4485159515917068
04059500,0.235319790957285,0.8015554547309875,0.4910520911216736,0.34659283654119205,0.4533305678055729
04122200,0.175430988197981,0.7003374099731445,0.9774067401885986,0.22422267131621337,0.6116981190962166
04185000,0.125203448992686,0.8335546255111694,0.5160375237464905,0.2923494602584194,0.4940074653536447
04213075,0.160655070848624,0.4861708879470825,0.36630189418792725,0.2444913533767691,0.5625530118266588
04256000,0.279703584506989,0.8134748935699463,0.5036903023719788,0.43174656329816186,0.3619289395334173
03026500,0.209814940150446,0.5804188847541809,0.6212249398231506,0.37826924978127574,0.4129547959898937
03069500,0.194644630432116,0.8316235542297363,0.24237847328186035,0.37866038180227446,0.41295694830121704
03144000,0.0936024048579887,0.8735612630844116,0.4219081997871399,0.2793061285287391,0.4988074293847465
03186500,0.1907316712122,0.7319654226303101,0.3906916379928589,0.3661422964892925,0.43518432873390217
03280700,0.0584460847843343,0.6457083225250244,0.6212589144706726,0.3136403793257989,0.45295433685998077
03340800,0.0732286680426859,0.8014169931411743,0.33223801851272583,0.27484224443143745,0.5160439036131576
03384450,0.0496725306242436,0.7266381978988647,0.3414897322654724,0.3097945486296467,0.47934301002584595
03463300,0.0849163900758962,0.7591232061386108,0.21838605403900146,0.33268430130800203,0.41764394899162594
03498500,0.0343707789266315,0.8836818933486938,0.23285722732543945,0.3147479375255172,0.451536506425584
03592718,0.0149109120314144,0.48769038915634155,0.3843443989753723,0.3446859587521606,0.39966149293720543
05399500,0.156958255923397,0.5742329955101013,0.9464183449745178,0.3162977338135037,0.47687162235260083
05454000,0.102381239516297,0.5493019819259644,0.5534095764160156,0.28296555557564035,0.4902965802386908
05489000,0.0977424681708028,0.7938595414161682,0.29354268312454224,0.2919719911237268,0.48615567979550073
05507600,0.0742633892998097,0.6911002397537231,0.4137532114982605,0.2707160325383359,0.5304902850082625
05591550,0.0692516054963585,0.7285318374633789,0.8096413612365723,0.27951712458462846,0.5063202628372525
05595730,0.05667164669358,0.840821385383606,0.23559391498565674,0.26201821035492207,0.5143619912565177
07375000,0.0005081655254214,0.7269448041915894,0.17912840843200684,0.2660179423641575,0.478011816848075
06221400,0.714826752405444,0.9062103033065796,0.2856776714324951,0.49482046876869024,0.30797072397434666
06291500,0.404772816694431,0.7572038173675537,1.4638313055038452,0.30529491169578715,0.5073678796933443
06350000,0.164913327830338,0.42987585067749023,1.8412320613861084,0.30250962664692743,0.5379829484663273
06431500,0.36993144167527,0.5625475645065308,0.8941365480422974,0.31647859518257576,0.5035819551374511
06479215,0.164751422321796,0.4181479811668396,0.7312244772911072,0.3727643215735882,0.4363325903658286
06632400,0.744511869620645,0.8216374516487122,0.42787277698516846,0.4797412660392518,0.2898226059027846
06847900,0.102382584534704,0.2582334876060486,0.3551256060600281,0.23504568493304692,0.5850779648472983
06885500,0.0842987262187572,0.6872339248657227,0.3181356191635132,0.2958429631342031,0.4736614748795624
06903400,0.0979262678501136,0.7174890637397766,0.26857221126556396,0.2834564630320609,0.4865745244005327
06918460,0.0498588468679264,0.7785733342170715,0.34088653326034546,0.2872308995317446,0.48069448148186944
07060710,0.0509984831292569,0.5605708360671997,0.8282567262649536,0.29338091661797405,0.4665430673045041
07167500,0.0520689190916616,0.5795553922653198,0.2509651780128479,0.3045186180388916,0.4643352081746152
07197000,0.0408010944755726,0.8025583028793335,0.28300929069519043,0.2714857585587946,0.46221730327591953
07301410,0.0754167591358171,0.43649953603744507,0.16937261819839478,0.27940155519594645,0.5290860169546296
07346045,0.0168897938562348,0.8357211351394653,0.27810657024383545,0.25896775264746963,0.48750532212640374
08070000,0.0023807368074233,0.6544784307479858,0.20213043689727783,0.24927084340670935,0.5117116520265451
08101000,0.0091795525039557,0.728089451789856,0.23403269052505493,0.27108749146798644,0.532099167474764
08158700,0.0064753537654614,0.6523467302322388,0.5094355344772339,0.321742234959468,0.4181811519377135
08171300,0.0043200262623378,0.8136169910430908,0.26196610927581787,0.3011299840744812,0.43583130870557
08190000,0.0037075564040486,0.7488964200019836,0.2814403772354126,0.29871576018334467,0.4454963475997409
08198500,0.0030982528891208,0.5602729320526123,0.5645536184310913,0.250340132143882,0.4812477928503967
08271000,0.48400245009705,0.8060650825500488,0.7993742227554321,0.44522001791795124,0.3715961549461798
09035800,0.703715181667891,0.9117882251739502,0.5363145470619202,0.4019815147138152,0.36836921656505706
09066200,0.712216418137875,0.8557015061378479,0.3348125219345093,0.5133200563218063,0.2639694722924801
09223000,0.698323179997837,0.7801365256309509,0.9126958250999451,0.4717853579782671,0.3325850215228782
09386900,0.307507544080434,0.17308926582336426,0.14606529474258423,0.3631943536300713,0.4938118171477816
09492400,0.271766261706385,0.728560209274292,0.4757015109062195,0.3384760844075522,0.4790608747053984
09508300,0.0401188085303456,0.6679970026016235,0.2826513648033142,0.32971983168030194,0.4610199912938087
10244950,0.656356436998628,0.622523307800293,0.9115046262741089,0.3596974404085855,0.45038229099703603
12013500,0.0174156764185481,0.8590973615646362,0.11612111330032349,0.41729469363515376,0.3531328151462591
12041200,0.179574104744132,0.7038847208023071,0.2456505298614502,0.534733010904007,0.21337917553912644
12082500,0.39878651405721,0.7965656518936157,0.4422396421432495,0.5626555654153936,0.17968552410333374
12143600,0.311622046373118,0.8030562400817871,0.2838013172149658,0.5677464590778522,0.19066387256628223
12175500,0.690360443229126,0.80857253074646,0.3275741934776306,0.5805486087630533,0.18048051034972848
12377150,0.719886653780668,0.8957292437553406,0.26607340574264526,0.52314076084724,0.23790920386265293
12447390,0.777311497508566,0.7671765685081482,0.6272639632225037,0.5384226131218814,0.23601132695146498
13018300,0.65711853695655,0.8517472743988037,0.7752690315246582,0.4967202223701868,0.26853032686077305
13313000,0.744536050209931,0.923556387424469,0.3572009205818176,0.5164157633641245,0.23397435331100594
14138800,0.317266212149897,0.7474592924118042,0.446502685546875,0.5443379008854786,0.19846684189615005
14154500,0.135550710091939,0.8479623794555664,0.1795787811279297,0.418271681479744,0.36410248334202255
14185900,0.187297518505713,0.8432822823524475,0.2783305048942566,0.5162928110506926,0.23371968712265132
14301000,0.0324798903206775,0.9129493832588196,0.0716019868850708,0.36873090958613236,0.4078052868113207
14308990,0.135825515539971,0.7606240510940552,0.18437999486923218,0.391206896601717,0.40266141184787274
14400000,0.0243303906906382,0.837576687335968,0.12277179956436157,0.4455892893501007,0.31749651139115626
11148900,0.003526794606684,0.7402224540710449,0.16793233156204224,0.36040244486472883,0.46325272655865124
11264500,0.90632692590849,0.7953718304634094,0.3409672975540161,0.5255349312630242,0.22044740273393507
11468500,0.000524205133848,0.7891466617584229,0.13253772258758545,0.3878544152069118,0.3981888557555746
11480390,0.299512506046178,0.823492169380188,0.19985342025756836,0.4778131155440032,0.29421559642468437
11528700,0.271305322327506,0.8548204898834229,0.2019709348678589,0.43958514492582207,0.32715822760256646
