basin,bias_rel,phantom_low,double_frac_low,nse_clean_npz,peak_mag_rel,peak_timing_abs,nse_clean,frac_snow,aridity,p_mean,runoff_ratio,q_mean,regime
01137500,0.1046025101026797,0.038698847797079744,0.0009124087591240876,0.6937626600265503,0.0348873808979988,0.0,0.6937577128410339,0.301814975818189,0.538138265121706,3.9841916495551,0.597226132140909,2.3794633685719,snow
01139000,0.04562029239814813,0.06692783925568117,0.020072992700729927,0.740311861038208,-0.2528661340475082,0.0,0.7403335571289062,0.246562671549799,0.674413209612946,3.13454757015743,0.541536747426106,1.69747269579546,snow
01139800,0.10580210937883851,0.04822502104157761,0.002737226277372263,0.6973127126693726,-0.121258620172739,0.0,0.697318434715271,0.26232897318021,0.643915671936808,3.30351540041068,0.548410572565566,1.81168277221839,snow
01142500,0.0896906450538824,0.07371105753357282,0.0036496350364963502,0.7374985218048096,-0.160088799893856,0.0,0.7374995350837708,0.252307890542821,0.647740582076158,3.31467077344285,0.519815262322349,1.72301645760942,snow
01144000,0.19841984091156772,0.10372380346773004,0.055656934306569344,0.8269900679588318,-0.065479427576065,0.0,0.8270202875137329,0.248466348504845,0.630759674709817,3.42085968514716,0.543359055776503,1.85875508846547,snow
01162500,-0.0030962948785553277,0.01849763400489344,0.008211678832116789,0.789359986782074,-0.2383692115545272,0.0,0.789374053478241,0.226769184680043,0.596661752063771,3.78353456536619,0.485229191630436,1.83588141865845,snow
01169000,0.21242475882333878,0.08229825059511917,0.07846715328467153,0.7350915670394897,0.1471895724534988,0.0,0.7350849509239197,0.238972605896079,0.574450648160949,3.92116632443532,0.570484016884238,2.23696271563506,snow
01170100,0.15248980710813714,0.06916334871857378,0.028284671532846715,0.7344257831573486,0.0478601567447185,0.0,0.7344222664833069,0.234653735405934,0.575873759926214,3.89458179329227,0.557636460056619,2.17176080461246,snow
01181000,0.19283892509874934,0.08649247132343225,0.11405109489051095,0.7435771226882935,0.1317815780639648,0.0,0.743588924407959,0.217563041040592,0.593993318681319,3.81502395619439,0.563934955144295,2.15142536361089,snow
01187300,0.007919825070941668,0.02795194066198143,0.032846715328467155,0.7423389554023743,-0.2124612480401992,0.0,0.742300271987915,0.201269335695146,0.57727769906224,3.95060780287474,0.506828688234216,2.00228137045886,snow
01195100,0.08421809936679092,0.021810260085424003,0.0,0.5549538731575012,0.2190414518117904,0.0,0.5549945831298828,0.106042892091717,0.639240948040801,3.68248186173854,0.440559883929016,1.62235378157824,humid
01333000,0.23687877731411294,0.08856684883811913,0.06113138686131387,0.7655107378959656,0.0790219902992248,0.0,0.7655404210090637,0.222244968016498,0.597283085492449,3.7046392881588,0.55824317757751,2.06808960800025,snow
01350000,0.042088629503558204,0.02735003401800048,0.023722627737226276,0.7128852605819702,-0.1976759433746338,0.0,0.7128392457962036,0.231159657658639,0.580392881071257,3.86979603011636,0.544607098819415,2.10751838898456,snow
01350080,0.016341575597746034,0.048902993557615966,0.05474452554744526,0.6578410863876343,-0.2625893950462341,0.0,0.657868504524231,0.221156578322867,0.641037691812962,3.49282546201232,0.439351612145991,1.53457849767968,snow
01350140,0.2729039964089304,0.08965188866093855,0.20529197080291972,0.554563045501709,0.1134791448712349,0.0,0.5545390248298645,0.219859026682811,0.639883125621386,3.50142231348392,0.428298151238039,1.49965270356878,snow
01365000,0.13275621574700155,0.08868164743158026,0.06386861313868614,0.7653586268424988,-0.0785621479153633,0.0,0.7653209567070007,0.202270211093681,0.546833503767649,4.21143600273785,0.64567313638997,2.71921109259339,snow
01411300,-0.19033823896586421,0.041039257893973315,0.0072992700729927005,0.7385833263397217,-0.2865987122058868,0.0,0.7385438680648804,0.0480948550351646,0.79829446997973,3.17544969199179,0.374178811377067,1.18818599133716,humid
01413500,0.03127743322439942,0.050264372500559415,0.040145985401459854,0.7205543518066406,-0.1925704330205917,0.0,0.7205413579940796,0.216908033968228,0.583102020770268,3.83254620123203,0.511237169194687,1.95934007072571,snow
01414500,0.03699705887111323,0.05066341557041678,0.01824817518248175,0.7068052291870117,-0.1521802470088005,0.0,0.7067788243293762,0.216628505016047,0.560241764977201,3.97997125256674,0.562712057263301,2.23957781138062,snow
01415000,-0.009118152940077754,0.04279157073624176,0.030109489051094892,0.7569281458854675,-0.2345833629369735,0.0,0.7570173740386963,0.213452184948768,0.593013196113873,3.77312251882272,0.479676467756593,1.80987808224174,snow
